unified_customer_id,full_name,city,age,hdbank_customer_id,vietjetair_customer_id,hdbank_segment,preferred_channel,monthly_income,credit_score,has_credit_card,membership_tier,home_airport,email_opt_in,shared_customer,has_hdbank,has_vietjetair
U-1124,Bui An,Can Tho,52,,CUS-1124,EMERGING_AFFLUENT,APP,28000000.00,814,true,SKYJOY_GOLD,CXR,true,false,false,true
U-0725,Hoang Chi,Da Nang,37,CUS-0725,,YOUNG_FAMILY,APP,108000000.00,820,false,SKYJOY_GOLD,CXR,true,false,true,false
U-1125,Pham Vy,Nha Trang,62,,CUS-1125,SALARY_PLUS,APP,34000000.00,722,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0726,Bui Hanh,Ho Chi Minh City,25,CUS-0726,,YOUNG_FAMILY,APP,57000000.00,799,true,SKYJOY_RED,DAD,true,false,true,false
U-1126,Nguyen Trang,Can Tho,25,,CUS-1126,EMERGING_AFFLUENT,APP,64000000.00,691,false,SKYJOY_GOLD,HAN,true,false,false,true
U-0727,Nguyen Giang,Ho Chi Minh City,22,CUS-0727,,AFFLUENT,SMS,59000000.00,674,true,SKYJOY_RED,CXR,true,false,true,false
U-1127,Le Khanh,Can Tho,45,,CUS-1127,EMERGING_AFFLUENT,APP,30000000.00,791,true,SKYJOY_RED,HAN,true,false,false,true
U-0728,Huynh Vy,Hai Phong,60,CUS-0728,,EMERGING_AFFLUENT,APP,53000000.00,673,true,SKYJOY_RED,SGN,true,false,true,false
U-1128,Bui Chi,Ho Chi Minh City,59,,CUS-1128,SALARY_PLUS,APP,75000000.00,645,true,SKYJOY_RED,DAD,true,false,false,true
U-0729,Vu Hanh,Hai Phong,31,CUS-0729,,AFFLUENT,APP,71000000.00,760,true,SKYJOY_PLATINUM,CXR,false,false,true,false
U-1129,Huynh Quang,Nha Trang,29,,CUS-1129,YOUNG_FAMILY,APP,71000000.00,754,false,SKYJOY_RED,SGN,true,false,false,true
U-0730,Hoang Dung,Da Nang,24,CUS-0730,,AFFLUENT,SMS,106000000.00,668,true,SKYJOY_RED,CXR,false,false,true,false
U-1130,Tran Giang,Can Tho,54,,CUS-1130,YOUNG_FAMILY,APP,67000000.00,722,true,SKYJOY_RED,SGN,true,false,false,true
U-0731,Pham Vy,Nha Trang,22,CUS-0731,,YOUNG_FAMILY,APP,110000000.00,754,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1131,Dang Chi,Ha Noi,36,,CUS-1131,AFFLUENT,APP,55000000.00,630,true,SKYJOY_PLATINUM,DAD,false,false,false,true
U-0732,Hoang Bao,Nha Trang,37,CUS-0732,,SALARY_PLUS,APP,18000000.00,786,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1132,Dang Khanh,Nha Trang,30,,CUS-1132,YOUNG_FAMILY,SMS,55000000.00,703,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0733,Pham Khanh,Ha Noi,38,CUS-0733,,AFFLUENT,APP,117000000.00,819,true,SKYJOY_GOLD,PQC,false,false,true,false
U-1133,Hoang Tuan,Ha Noi,50,,CUS-1133,SALARY_PLUS,APP,44000000.00,768,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0734,Pham Phuc,Da Nang,31,CUS-0734,,YOUNG_FAMILY,APP,41000000.00,737,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1134,Le Lan,Ho Chi Minh City,41,,CUS-1134,SALARY_PLUS,SMS,68000000.00,795,true,SKYJOY_RED,SGN,true,false,false,true
U-0735,Vu Ngoc,Ho Chi Minh City,55,CUS-0735,,SALARY_PLUS,SMS,19000000.00,774,true,SKYJOY_RED,SGN,true,false,true,false
U-1135,Nguyen Dung,Ha Noi,27,,CUS-1135,EMERGING_AFFLUENT,APP,98000000.00,773,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0736,Huynh Binh,Ha Noi,30,CUS-0736,,YOUNG_FAMILY,SMS,74000000.00,828,true,SKYJOY_RED,HAN,true,false,true,false
U-1136,Dang Khanh,Nha Trang,56,,CUS-1136,AFFLUENT,APP,23000000.00,646,true,SKYJOY_RED,PQC,true,false,false,true
U-0737,Pham An,Ha Noi,49,CUS-0737,,YOUNG_FAMILY,APP,101000000.00,693,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1137,Tran Thao,Ha Noi,29,,CUS-1137,SALARY_PLUS,APP,54000000.00,711,true,SKYJOY_RED,DAD,false,false,false,true
U-0738,Tran Bao,Hai Phong,31,CUS-0738,,SALARY_PLUS,APP,60000000.00,773,true,SKYJOY_RED,DAD,true,false,true,false
U-1138,Hoang Minh,Ho Chi Minh City,39,,CUS-1138,YOUNG_FAMILY,SMS,51000000.00,827,false,SKYJOY_GOLD,SGN,false,false,false,true
U-0739,Le Dung,Da Nang,31,CUS-0739,,YOUNG_FAMILY,APP,119000000.00,821,false,SKYJOY_GOLD,SGN,true,false,true,false
U-1139,Hoang Dung,Ho Chi Minh City,42,,CUS-1139,SALARY_PLUS,APP,67000000.00,710,true,SKYJOY_RED,PQC,true,false,false,true
U-0740,Huynh Dung,Nha Trang,37,CUS-0740,,YOUNG_FAMILY,APP,81000000.00,757,true,SKYJOY_RED,HAN,true,false,true,false
U-1140,Bui Phuc,Hai Phong,58,,CUS-1140,SALARY_PLUS,SMS,48000000.00,712,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0741,Vu Dung,Ho Chi Minh City,25,CUS-0741,,EMERGING_AFFLUENT,APP,117000000.00,829,true,SKYJOY_RED,CXR,false,false,true,false
U-1141,Phan Hoa,Ha Noi,36,,CUS-1141,AFFLUENT,SMS,33000000.00,798,true,SKYJOY_RED,SGN,true,false,false,true
U-0742,Phan Minh,Ho Chi Minh City,28,CUS-0742,,AFFLUENT,APP,94000000.00,660,true,SKYJOY_RED,SGN,true,false,true,false
U-1142,Nguyen Vy,Can Tho,31,,CUS-1142,SALARY_PLUS,APP,35000000.00,811,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0743,Huynh Quang,Nha Trang,22,CUS-0743,,EMERGING_AFFLUENT,APP,25000000.00,784,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1143,Phan Phuc,Nha Trang,51,,CUS-1143,EMERGING_AFFLUENT,BRANCH,82000000.00,698,true,SKYJOY_RED,HAN,true,false,false,true
U-0744,Tran Trang,Can Tho,30,CUS-0744,,SALARY_PLUS,APP,25000000.00,676,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1144,Tran Quang,Can Tho,42,,CUS-1144,YOUNG_FAMILY,SMS,39000000.00,633,false,SKYJOY_GOLD,HAN,true,false,false,true
U-0745,Tran Binh,Da Nang,60,CUS-0745,,EMERGING_AFFLUENT,APP,54000000.00,661,true,SKYJOY_RED,CXR,true,false,true,false
U-1145,Hoang Hanh,Hai Phong,34,,CUS-1145,AFFLUENT,APP,28000000.00,765,true,SKYJOY_RED,PQC,true,false,false,true
U-0746,Huynh Binh,Da Nang,22,CUS-0746,,EMERGING_AFFLUENT,SMS,68000000.00,748,true,SKYJOY_GOLD,DAD,false,false,true,false
U-1146,Tran Linh,Can Tho,54,,CUS-1146,AFFLUENT,APP,117000000.00,658,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0747,Nguyen Lan,Ha Noi,31,CUS-0747,,YOUNG_FAMILY,APP,98000000.00,643,false,SKYJOY_RED,HAN,true,false,true,false
U-1147,Le Giang,Hai Phong,55,,CUS-1147,EMERGING_AFFLUENT,APP,34000000.00,706,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0748,Phan Hoa,Ha Noi,61,CUS-0748,,AFFLUENT,BRANCH,90000000.00,780,false,SKYJOY_RED,SGN,true,false,true,false
U-1148,Hoang Tuan,Ho Chi Minh City,53,,CUS-1148,AFFLUENT,APP,39000000.00,695,true,SKYJOY_RED,DAD,true,false,false,true
U-0749,Tran Giang,Nha Trang,51,CUS-0749,,EMERGING_AFFLUENT,BRANCH,50000000.00,815,false,SKYJOY_GOLD,HAN,false,false,true,false
U-1149,Bui Thao,Ho Chi Minh City,45,,CUS-1149,EMERGING_AFFLUENT,APP,97000000.00,794,true,SKYJOY_RED,CXR,false,false,false,true
U-0750,Huynh Binh,Nha Trang,48,CUS-0750,,YOUNG_FAMILY,APP,105000000.00,630,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1150,Dang An,Ha Noi,28,,CUS-1150,EMERGING_AFFLUENT,APP,90000000.00,722,false,SKYJOY_RED,PQC,true,false,false,true
U-0751,Huynh Quang,Can Tho,56,CUS-0751,,YOUNG_FAMILY,APP,41000000.00,807,true,SKYJOY_PLATINUM,PQC,true,false,true,false
U-1151,Pham Ngoc,Da Nang,26,,CUS-1151,EMERGING_AFFLUENT,APP,95000000.00,744,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0752,Nguyen Tuan,Ha Noi,52,CUS-0752,,SALARY_PLUS,APP,58000000.00,765,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1152,Huynh Phuc,Can Tho,35,,CUS-1152,AFFLUENT,APP,20000000.00,814,true,SKYJOY_RED,HAN,true,false,false,true
U-0753,Tran Khanh,Can Tho,27,CUS-0753,,EMERGING_AFFLUENT,SMS,75000000.00,727,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1153,Nguyen Binh,Can Tho,43,,CUS-1153,EMERGING_AFFLUENT,APP,62000000.00,727,true,SKYJOY_RED,HAN,false,false,false,true
U-0754,Phan Minh,Nha Trang,58,CUS-0754,,YOUNG_FAMILY,SMS,89000000.00,820,false,SKYJOY_RED,CXR,true,false,true,false
U-1154,Huynh Linh,Ho Chi Minh City,31,,CUS-1154,YOUNG_FAMILY,BRANCH,81000000.00,701,true,SKYJOY_PLATINUM,PQC,true,false,false,true
U-0755,Nguyen Quang,Ha Noi,62,CUS-0755,,YOUNG_FAMILY,APP,92000000.00,644,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1155,Dang Giang,Hai Phong,46,,CUS-1155,SALARY_PLUS,APP,42000000.00,793,true,SKYJOY_RED,DAD,true,false,false,true
U-0756,Hoang Trang,Ho Chi Minh City,53,CUS-0756,,YOUNG_FAMILY,APP,63000000.00,710,false,SKYJOY_RED,DAD,true,false,true,false
U-1156,Le Quang,Can Tho,45,,CUS-1156,SALARY_PLUS,APP,38000000.00,758,true,SKYJOY_RED,PQC,true,false,false,true
U-0757,Bui Chi,Ho Chi Minh City,28,CUS-0757,,AFFLUENT,APP,96000000.00,725,true,SKYJOY_GOLD,CXR,false,false,true,false
U-1157,Tran Quang,Hai Phong,59,,CUS-1157,AFFLUENT,SMS,71000000.00,674,true,SKYJOY_RED,PQC,true,false,false,true
U-0758,Vu Chi,Da Nang,51,CUS-0758,,YOUNG_FAMILY,BRANCH,100000000.00,800,false,SKYJOY_RED,DAD,true,false,true,false
U-1158,Dang Lan,Da Nang,38,,CUS-1158,EMERGING_AFFLUENT,SMS,119000000.00,726,true,SKYJOY_RED,PQC,true,false,false,true
U-0759,Nguyen Dung,Da Nang,55,CUS-0759,,EMERGING_AFFLUENT,APP,91000000.00,730,true,SKYJOY_PLATINUM,HAN,true,false,true,false
U-1159,Phan Bao,Hai Phong,49,,CUS-1159,SALARY_PLUS,BRANCH,67000000.00,806,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0760,Pham Chi,Nha Trang,30,CUS-0760,,AFFLUENT,APP,118000000.00,720,false,SKYJOY_GOLD,DAD,true,false,true,false
U-1160,Le Linh,Ha Noi,27,,CUS-1160,AFFLUENT,APP,19000000.00,780,false,SKYJOY_RED,CXR,true,false,false,true
U-0761,Tran Vy,Can Tho,23,CUS-0761,,SALARY_PLUS,BRANCH,99000000.00,781,false,SKYJOY_RED,HAN,true,false,true,false
U-1161,Dang Hoa,Nha Trang,46,,CUS-1161,EMERGING_AFFLUENT,SMS,53000000.00,641,false,SKYJOY_GOLD,CXR,false,false,false,true
U-0762,Tran Quang,Hai Phong,29,CUS-0762,,AFFLUENT,APP,51000000.00,666,true,SKYJOY_RED,DAD,false,false,true,false
U-1162,Pham Ngoc,Ho Chi Minh City,53,,CUS-1162,AFFLUENT,APP,80000000.00,780,true,SKYJOY_GOLD,PQC,false,false,false,true
U-0763,Vu Giang,Ha Noi,41,CUS-0763,,AFFLUENT,BRANCH,102000000.00,765,true,SKYJOY_GOLD,SGN,false,false,true,false
U-1163,Huynh Thao,Hai Phong,60,,CUS-1163,AFFLUENT,APP,112000000.00,685,false,SKYJOY_RED,SGN,true,false,false,true
U-0764,Dang Trang,Ha Noi,35,CUS-0764,,EMERGING_AFFLUENT,APP,45000000.00,627,true,SKYJOY_RED,HAN,true,false,true,false
U-1164,Vu Hanh,Ho Chi Minh City,44,,CUS-1164,EMERGING_AFFLUENT,APP,81000000.00,731,true,SKYJOY_RED,HAN,true,false,false,true
U-0765,Pham Khanh,Can Tho,28,CUS-0765,,EMERGING_AFFLUENT,APP,44000000.00,804,true,SKYJOY_PLATINUM,PQC,true,false,true,false
U-1165,Hoang Linh,Hai Phong,28,,CUS-1165,YOUNG_FAMILY,APP,90000000.00,710,true,SKYJOY_GOLD,SGN,true,false,false,true
U-0766,Nguyen Trang,Da Nang,59,CUS-0766,,YOUNG_FAMILY,APP,100000000.00,755,true,SKYJOY_RED,HAN,true,false,true,false
U-1166,Phan Giang,Da Nang,37,,CUS-1166,AFFLUENT,APP,65000000.00,715,true,SKYJOY_RED,SGN,true,false,false,true
U-0767,Nguyen Linh,Ha Noi,51,CUS-0767,,EMERGING_AFFLUENT,SMS,89000000.00,636,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1167,Dang Khanh,Nha Trang,60,,CUS-1167,AFFLUENT,APP,100000000.00,727,true,SKYJOY_RED,DAD,true,false,false,true
U-0768,Nguyen Thao,Can Tho,24,CUS-0768,,EMERGING_AFFLUENT,APP,33000000.00,735,true,SKYJOY_RED,PQC,true,false,true,false
U-1168,Nguyen Lan,Ho Chi Minh City,58,,CUS-1168,AFFLUENT,BRANCH,54000000.00,653,false,SKYJOY_RED,CXR,false,false,false,true
U-0769,Nguyen Linh,Nha Trang,23,CUS-0769,,AFFLUENT,APP,120000000.00,726,true,SKYJOY_RED,DAD,true,false,true,false
U-1169,Dang Linh,Can Tho,61,,CUS-1169,AFFLUENT,APP,107000000.00,736,true,SKYJOY_GOLD,SGN,false,false,false,true
U-0770,Bui Chi,Ho Chi Minh City,36,CUS-0770,,AFFLUENT,SMS,35000000.00,646,false,SKYJOY_GOLD,PQC,true,false,true,false
U-1170,Tran Hanh,Nha Trang,45,,CUS-1170,AFFLUENT,BRANCH,24000000.00,686,false,SKYJOY_RED,SGN,false,false,false,true
U-0771,Tran Khanh,Da Nang,61,CUS-0771,,YOUNG_FAMILY,APP,39000000.00,655,true,SKYJOY_RED,DAD,false,false,true,false
U-1171,Bui Phuc,Nha Trang,50,,CUS-1171,AFFLUENT,APP,48000000.00,767,true,SKYJOY_RED,DAD,true,false,false,true
U-0772,Vu Hoa,Ho Chi Minh City,38,CUS-0772,,EMERGING_AFFLUENT,SMS,63000000.00,762,false,SKYJOY_RED,HAN,true,false,true,false
U-1172,Tran Thao,Ho Chi Minh City,35,,CUS-1172,AFFLUENT,SMS,77000000.00,829,true,SKYJOY_RED,DAD,true,false,false,true
U-0773,Bui Trang,Hai Phong,42,CUS-0773,,EMERGING_AFFLUENT,SMS,101000000.00,659,false,SKYJOY_RED,HAN,true,false,true,false
U-1173,Huynh Ngoc,Can Tho,61,,CUS-1173,SALARY_PLUS,SMS,42000000.00,637,true,SKYJOY_RED,DAD,false,false,false,true
U-0774,Bui Chi,Ha Noi,51,CUS-0774,,AFFLUENT,SMS,48000000.00,624,false,SKYJOY_RED,SGN,true,false,true,false
U-1174,Dang Quang,Da Nang,38,,CUS-1174,AFFLUENT,BRANCH,28000000.00,710,true,SKYJOY_RED,CXR,true,false,false,true
U-0775,Huynh Bao,Can Tho,39,CUS-0775,,EMERGING_AFFLUENT,APP,101000000.00,717,true,SKYJOY_RED,DAD,true,false,true,false
U-1175,Le Khanh,Hai Phong,60,,CUS-1175,YOUNG_FAMILY,APP,31000000.00,794,true,SKYJOY_RED,SGN,true,false,false,true
U-0776,Nguyen Bao,Hai Phong,39,CUS-0776,,SALARY_PLUS,APP,30000000.00,690,true,SKYJOY_GOLD,PQC,true,false,true,false
U-1176,Tran Hoa,Nha Trang,39,,CUS-1176,YOUNG_FAMILY,APP,118000000.00,672,true,SKYJOY_RED,CXR,true,false,false,true
U-0777,Nguyen Chi,Ha Noi,54,CUS-0777,,YOUNG_FAMILY,SMS,106000000.00,681,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1177,Vu Dung,Ho Chi Minh City,52,,CUS-1177,YOUNG_FAMILY,APP,40000000.00,687,false,SKYJOY_RED,SGN,true,false,false,true
U-0778,Vu Vy,Ho Chi Minh City,53,CUS-0778,,SALARY_PLUS,APP,23000000.00,829,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1178,Dang Trang,Ha Noi,31,,CUS-1178,AFFLUENT,APP,120000000.00,808,true,SKYJOY_RED,DAD,false,false,false,true
U-0779,Hoang Thao,Da Nang,45,CUS-0779,,YOUNG_FAMILY,APP,63000000.00,697,true,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1179,Hoang Trang,Nha Trang,62,,CUS-1179,AFFLUENT,APP,70000000.00,839,true,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0780,Pham Vy,Nha Trang,49,CUS-0780,,EMERGING_AFFLUENT,APP,29000000.00,669,false,SKYJOY_RED,SGN,false,false,true,false
U-1180,Dang Quang,Hai Phong,33,,CUS-1180,EMERGING_AFFLUENT,BRANCH,62000000.00,704,true,SKYJOY_RED,DAD,true,false,false,true
U-0781,Nguyen Vy,Hai Phong,43,CUS-0781,,AFFLUENT,APP,76000000.00,765,false,SKYJOY_GOLD,DAD,true,false,true,false
U-1181,Nguyen Thao,Nha Trang,31,,CUS-1181,YOUNG_FAMILY,SMS,84000000.00,694,true,SKYJOY_GOLD,DAD,true,false,false,true
U-0782,Tran Lan,Ho Chi Minh City,51,CUS-0782,,AFFLUENT,APP,93000000.00,651,true,SKYJOY_RED,PQC,true,false,true,false
U-1182,Nguyen Bao,Da Nang,30,,CUS-1182,EMERGING_AFFLUENT,SMS,118000000.00,839,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0783,Tran Khanh,Ha Noi,34,CUS-0783,,YOUNG_FAMILY,APP,28000000.00,694,true,SKYJOY_RED,DAD,true,false,true,false
U-1183,Phan Phuc,Can Tho,28,,CUS-1183,EMERGING_AFFLUENT,BRANCH,94000000.00,699,true,SKYJOY_RED,DAD,true,false,false,true
U-0784,Le Hanh,Da Nang,30,CUS-0784,,YOUNG_FAMILY,APP,56000000.00,698,true,SKYJOY_RED,PQC,true,false,true,false
U-1184,Phan Phuc,Ho Chi Minh City,30,,CUS-1184,YOUNG_FAMILY,SMS,82000000.00,795,true,SKYJOY_RED,PQC,true,false,false,true
U-0785,Phan Quang,Ho Chi Minh City,57,CUS-0785,,AFFLUENT,BRANCH,71000000.00,642,true,SKYJOY_GOLD,DAD,true,false,true,false
U-1185,Bui Trang,Da Nang,30,,CUS-1185,EMERGING_AFFLUENT,APP,68000000.00,652,true,SKYJOY_RED,CXR,true,false,false,true
U-0786,Nguyen Binh,Ho Chi Minh City,39,CUS-0786,,AFFLUENT,APP,30000000.00,830,true,SKYJOY_RED,DAD,false,false,true,false
U-1186,Tran Vy,Nha Trang,54,,CUS-1186,AFFLUENT,SMS,84000000.00,656,true,SKYJOY_PLATINUM,HAN,true,false,false,true
U-0787,Le Lan,Nha Trang,41,CUS-0787,,AFFLUENT,SMS,97000000.00,796,true,SKYJOY_RED,HAN,true,false,true,false
U-1187,Tran Trang,Ho Chi Minh City,37,,CUS-1187,SALARY_PLUS,APP,21000000.00,833,true,SKYJOY_RED,SGN,true,false,false,true
U-0788,Vu Giang,Ha Noi,56,CUS-0788,,EMERGING_AFFLUENT,SMS,105000000.00,732,false,SKYJOY_GOLD,PQC,true,false,true,false
U-1188,Nguyen Giang,Ha Noi,37,,CUS-1188,SALARY_PLUS,APP,107000000.00,759,true,SKYJOY_RED,DAD,true,false,false,true
U-0789,Bui Thao,Da Nang,39,CUS-0789,,YOUNG_FAMILY,APP,120000000.00,647,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1189,Vu Chi,Hai Phong,46,,CUS-1189,AFFLUENT,APP,22000000.00,785,true,SKYJOY_GOLD,PQC,true,false,false,true
U-0790,Huynh Dung,Can Tho,51,CUS-0790,,EMERGING_AFFLUENT,APP,38000000.00,711,true,SKYJOY_GOLD,HAN,true,false,true,false
U-1190,Dang Ngoc,Hai Phong,26,,CUS-1190,SALARY_PLUS,SMS,63000000.00,787,true,SKYJOY_RED,HAN,true,false,false,true
U-0791,Hoang Ngoc,Ho Chi Minh City,52,CUS-0791,,YOUNG_FAMILY,BRANCH,95000000.00,788,true,SKYJOY_GOLD,CXR,true,false,true,false
U-1191,Dang Khanh,Ha Noi,42,,CUS-1191,EMERGING_AFFLUENT,APP,69000000.00,637,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0792,Tran Thao,Nha Trang,52,CUS-0792,,EMERGING_AFFLUENT,SMS,116000000.00,826,false,SKYJOY_GOLD,SGN,false,false,true,false
U-1192,Le Ngoc,Can Tho,26,,CUS-1192,AFFLUENT,APP,32000000.00,629,false,SKYJOY_RED,DAD,true,false,false,true
U-0793,Nguyen Giang,Da Nang,28,CUS-0793,,YOUNG_FAMILY,APP,99000000.00,766,true,SKYJOY_RED,PQC,true,false,true,false
U-1193,Hoang Hoa,Ha Noi,32,,CUS-1193,YOUNG_FAMILY,SMS,119000000.00,669,true,SKYJOY_RED,SGN,true,false,false,true
U-0794,Le An,Da Nang,48,CUS-0794,,AFFLUENT,APP,105000000.00,806,false,SKYJOY_GOLD,CXR,true,false,true,false
U-1194,Pham Vy,Can Tho,54,,CUS-1194,EMERGING_AFFLUENT,APP,89000000.00,838,true,SKYJOY_RED,PQC,true,false,false,true
U-0795,Tran Vy,Ho Chi Minh City,30,CUS-0795,,EMERGING_AFFLUENT,APP,81000000.00,679,true,SKYJOY_RED,SGN,true,false,true,false
U-1195,Hoang Khanh,Can Tho,44,,CUS-1195,AFFLUENT,SMS,38000000.00,693,true,SKYJOY_RED,CXR,false,false,false,true
U-0796,Dang Lan,Can Tho,61,CUS-0796,,AFFLUENT,APP,32000000.00,769,true,SKYJOY_PLATINUM,DAD,true,false,true,false
U-1196,Nguyen Linh,Can Tho,38,,CUS-1196,SALARY_PLUS,APP,115000000.00,635,true,SKYJOY_RED,DAD,false,false,false,true
U-0797,Nguyen Hoa,Can Tho,26,CUS-0797,,AFFLUENT,APP,27000000.00,726,true,SKYJOY_GOLD,SGN,false,false,true,false
U-1197,Vu Dung,Da Nang,24,,CUS-1197,AFFLUENT,APP,82000000.00,677,true,SKYJOY_RED,DAD,true,false,false,true
U-0798,Pham An,Ho Chi Minh City,23,CUS-0798,,SALARY_PLUS,APP,66000000.00,794,true,SKYJOY_RED,PQC,true,false,true,false
U-1198,Phan Dung,Can Tho,49,,CUS-1198,SALARY_PLUS,APP,33000000.00,777,false,SKYJOY_RED,HAN,true,false,false,true
U-0799,Nguyen Hoa,Ha Noi,27,CUS-0799,,AFFLUENT,APP,113000000.00,812,false,SKYJOY_GOLD,CXR,true,false,true,false
U-1199,Nguyen Hoa,Ho Chi Minh City,26,,CUS-1199,AFFLUENT,APP,41000000.00,692,true,SKYJOY_RED,HAN,false,false,false,true
U-0800,Le Ngoc,Can Tho,29,CUS-0800,,AFFLUENT,APP,87000000.00,672,true,SKYJOY_GOLD,DAD,false,false,true,false
U-1200,Pham Quang,Nha Trang,41,,CUS-1200,EMERGING_AFFLUENT,SMS,55000000.00,787,true,SKYJOY_PLATINUM,DAD,true,false,false,true
U-0801,Dang Chi,Ho Chi Minh City,44,CUS-0801,,YOUNG_FAMILY,SMS,97000000.00,744,true,SKYJOY_RED,HAN,false,false,true,false
U-1201,Dang Hoa,Da Nang,57,,CUS-1201,SALARY_PLUS,APP,110000000.00,828,false,SKYJOY_RED,HAN,true,false,false,true
U-0802,Vu Chi,Ho Chi Minh City,53,CUS-0802,,AFFLUENT,APP,93000000.00,718,true,SKYJOY_PLATINUM,SGN,true,false,true,false
U-1202,Bui Ngoc,Can Tho,23,,CUS-1202,YOUNG_FAMILY,APP,23000000.00,677,true,SKYJOY_RED,PQC,true,false,false,true
U-0803,Hoang Bao,Hai Phong,44,CUS-0803,,AFFLUENT,BRANCH,114000000.00,706,false,SKYJOY_PLATINUM,CXR,true,false,true,false
U-1203,Nguyen Linh,Nha Trang,61,,CUS-1203,YOUNG_FAMILY,SMS,118000000.00,806,false,SKYJOY_GOLD,SGN,true,false,false,true
U-0804,Hoang Tuan,Can Tho,49,CUS-0804,,EMERGING_AFFLUENT,APP,66000000.00,739,true,SKYJOY_PLATINUM,HAN,false,false,true,false
U-1204,Hoang Khanh,Ho Chi Minh City,37,,CUS-1204,EMERGING_AFFLUENT,APP,68000000.00,629,true,SKYJOY_RED,DAD,true,false,false,true
U-0805,Bui An,Ho Chi Minh City,41,CUS-0805,,EMERGING_AFFLUENT,SMS,40000000.00,733,true,SKYJOY_RED,PQC,true,false,true,false
U-1205,Huynh Thao,Nha Trang,57,,CUS-1205,SALARY_PLUS,APP,92000000.00,640,true,SKYJOY_GOLD,DAD,false,false,false,true
U-0806,Vu Giang,Da Nang,39,CUS-0806,,EMERGING_AFFLUENT,SMS,34000000.00,678,true,SKYJOY_RED,CXR,true,false,true,false
U-1206,Pham Chi,Nha Trang,24,,CUS-1206,SALARY_PLUS,SMS,74000000.00,768,true,SKYJOY_RED,HAN,true,false,false,true
U-0807,Hoang Khanh,Ho Chi Minh City,44,CUS-0807,,AFFLUENT,APP,62000000.00,647,true,SKYJOY_RED,CXR,true,false,true,false
U-1207,Pham Linh,Hai Phong,45,,CUS-1207,YOUNG_FAMILY,APP,72000000.00,692,true,SKYJOY_RED,DAD,true,false,false,true
U-0808,Phan Minh,Can Tho,40,CUS-0808,,AFFLUENT,APP,23000000.00,694,false,SKYJOY_PLATINUM,SGN,true,false,true,false
U-1208,Pham Linh,Hai Phong,54,,CUS-1208,EMERGING_AFFLUENT,BRANCH,66000000.00,832,true,SKYJOY_GOLD,HAN,true,false,false,true
U-0809,Tran Binh,Ha Noi,58,CUS-0809,,YOUNG_FAMILY,APP,33000000.00,836,false,SKYJOY_GOLD,CXR,true,false,true,false
U-1209,Dang Trang,Can Tho,42,,CUS-1209,EMERGING_AFFLUENT,APP,91000000.00,695,false,SKYJOY_RED,DAD,true,false,false,true
U-0810,Huynh Chi,Nha Trang,37,CUS-0810,,YOUNG_FAMILY,SMS,70000000.00,712,true,SKYJOY_RED,SGN,false,false,true,false
U-1210,Vu Hoa,Can Tho,48,,CUS-1210,SALARY_PLUS,APP,34000000.00,757,true,SKYJOY_PLATINUM,CXR,true,false,false,true
U-0811,Bui Khanh,Da Nang,43,CUS-0811,,EMERGING_AFFLUENT,APP,70000000.00,727,true,SKYJOY_RED,PQC,true,false,true,false
U-1211,Pham Giang,Can Tho,22,,CUS-1211,SALARY_PLUS,APP,51000000.00,815,true,SKYJOY_PLATINUM,SGN,true,false,false,true
U-0812,Nguyen Phuc,Ho Chi Minh City,32,CUS-0812,,AFFLUENT,APP,85000000.00,719,false,SKYJOY_RED,PQC,true,false,true,false
U-1212,Pham Lan,Ho Chi Minh City,43,,CUS-1212,EMERGING_AFFLUENT,APP,96000000.00,647,false,SKYJOY_RED,DAD,false,false,false,true
U-0813,Phan Quang,Nha Trang,49,CUS-0813,,EMERGING_AFFLUENT,SMS,107000000.00,654,true,SKYJOY_GOLD,CXR,false,false,true,false
